trial,pop_time_seconds
7,54.558
7,62.431
7,71.74
7,97.527
7,61.563
7,69.87
7,63.897
7,58.198
7,71.821
7,0.0
7,65.753
7,63.637
7,64.515
7,55.548
7,70.188
8,77.918
8,66.242
8,61.662
8,95.206
8,0.0
8,73.084
8,68.432
8,67.747
8,97.688
8,0.0
8,65.665
8,63.976
8,61.749
8,69.233
8,67.885
8,68.12
8,101.162
8,75.04
8,57.21
8,69.281
8,84.781
8,0.0
8,70.034
8,59.054
8,65.144
8,57.175
8,67.642
8,0.0
8,70.484
8,0.0
8,66.338
8,63.183
8,44.906
8,60.666
8,70.463
8,65.059
8,96.333
8,62.575
8,0.0
8,0.0
8,68.493
8,89.209
8,64.604
8,84.823
8,67.06
8,58.241
8,71.418
8,82.188
8,66.201
8,49.796
8,98.021
8,61.744
8,53.305
8,95.169
8,0.0
8,66.392
8,72.134
8,112.042
8,68.463
8,73.224
8,0.0
8,0.0
8,49.11
8,0.0
8,59.336
8,62.402
8,68.532
8,72.31
8,66.315
8,62.745
8,69.093
8,91.893
8,68.986
8,70.36
8,63.976
8,85.541
8,68.066
8,65.558
8,86.944
8,75.893
8,0.0
8,0.0
8,57.942
8,71.798
8,67.899
8,62.007
8,74.603
8,102.348
8,62.34
8,70.477
8,64.551
8,0.0
8,62.598
8,41.732
8,73.561
8,65.034
8,64.119
8,62.028
8,62.079
8,78.084
8,88.547
8,65.897
8,78.417
8,0.0
8,59.092
8,69.038
8,62.022
8,63.824
8,75.781
8,0.0
8,66.091
8,67.992
8,45.2
8,53.934
8,74.19
8,69.344
8,55.713
8,43.455
8,63.671
8,67.327
8,66.251
8,69.094
8,58.19
8,68.062
8,62.744
8,83.961
8,88.472
8,105.082
8,94.598
8,66.626
8,41.012
8,67.194
8,62.639
8,99.823
8,0.0
8,0.0
8,67.011
8,61.96
8,66.7
8,72.183
8,71.966
8,66.223
8,70.886
8,45.548
8,58.791
8,43.886
8,73.531
8,96.046
8,63.531
8,91.494
8,58.976
8,67.87
8,0.0
8,71.489
8,58.203
8,0.0
8,65.898
8,90.248
8,72.96
8,47.71
8,109.883
8,78.902
8,115.115
8,89.594
8,68.251
8,50.796
8,73.933
8,83.9
8,63.244
8,57.949
8,69.277
8,74.331
8,63.702
8,63.894
8,60.955
8,46.774
8,72.785
8,68.494
8,63.714
8,66.311
8,65.595
8,46.639
8,42.749
8,61.269
8,39.337
8,64.518
8,72.198
8,0.0
8,0.0
8,63.0
8,67.014
8,57.529
8,76.791
8,56.882
8,47.337
8,61.948
8,68.811
8,0.0
8,64.45
8,70.043
8,0.0
8,65.348
8,65.288
8,43.976
8,0.0
8,102.066
8,59.864
8,80.153
8,82.075
8,62.629
8,71.017
8,64.35
8,0.0
8,71.16
8,105.329
8,67.664
8,74.473
8,62.274
8,0.0
8,67.401
8,66.964
8,63.687
8,72.682
8,106.994
8,65.491
8,47.044
8,61.732
8,69.865
8,64.272
8,69.366
8,65.913
8,77.242
8,72.626
8,0.0
8,70.341
8,89.171
8,61.731
8,63.274
8,83.97
8,69.09
8,65.449
8,68.922
8,76.795
8,72.411
8,67.983
8,0.0
8,65.88
8,79.079
8,68.177
8,55.642
8,110.421
8,68.286
8,68.381
8,0.0
8,85.938
8,64.416
8,73.111
8,69.349
8,80.973
8,72.235
8,69.104
8,0.0
8,66.677
8,69.937
8,72.86
8,88.748
8,0.0
8,71.734
8,65.635
8,0.0
8,76.742
8,68.502
8,70.545
8,65.746
8,56.408
8,73.777
8,99.459
8,69.252
8,0.0
8,63.278
8,66.869
8,72.337
8,0.0
8,64.735
8,70.979
8,65.797
8,70.001
8,95.519
8,0.0
8,70.901
8,70.484
8,0.0
8,57.382
8,65.025
8,85.024
8,0.0
8,67.979
8,64.533
8,72.973
8,72.913
8,0.0
8,73.443
8,76.747
8,64.6
8,78.436
8,98.501
8,46.253
8,69.116
9,71.036
9,72.396
9,0.0
9,65.194
9,71.283
9,61.527
9,68.929
9,89.661
9,59.526
9,94.207
9,64.61
9,69.477
9,80.424
9,98.567
9,75.887
9,56.652
9,41.417
9,80.412
9,60.737
9,87.859
9,69.397
9,96.905
9,92.656
9,46.973
9,67.152
9,64.554
9,0.0
9,80.644
9,103.586
9,86.458
9,78.564
9,0.0
9,95.416
9,65.061
9,72.872
9,73.401
9,73.221
9,89.469
9,64.745
9,70.004
9,63.108
9,47.227
9,83.624
9,66.406
9,71.331
9,58.395
9,64.512
9,69.351
9,95.843
9,0.0
9,92.329
9,71.104
9,104.499
9,75.739
9,70.996
9,61.417
9,66.279
9,69.671
9,42.941
9,63.283
9,45.018
9,71.793
9,84.934
9,81.507
9,85.512
9,0.0
9,73.327
9,41.469
9,108.205
9,43.301
9,0.0
9,0.0
9,98.316
9,67.47
9,71.42
9,72.608
9,99.189
9,64.432
9,68.481
9,67.459
9,68.29
9,69.609
9,74.051
9,75.675
9,74.058
9,86.548
9,94.893
9,67.839
9,69.801
9,49.326
9,84.876
9,0.0
9,0.0
9,73.23
9,0.0
9,53.312
9,75.837
9,85.885
9,60.72
9,94.146
9,65.965
9,102.008
9,64.512
9,77.241
9,75.353
9,48.944
9,81.344
9,64.533
9,76.243
9,65.546
9,66.695
9,76.256
9,69.335
9,66.832
9,62.125
9,68.123
9,0.0
9,74.91
9,87.168
9,97.184
9,66.711
9,63.219
9,45.107
9,70.762
9,73.687
9,46.441
9,79.449
9,70.964
9,73.029
9,66.343
9,84.236
9,49.413
9,64.003
9,82.039
9,62.75
9,89.173
9,68.715
9,0.0
9,66.03
9,92.708
9,65.08
9,68.118
9,73.927
9,64.372
9,66.885
9,70.441
9,69.95
9,95.477
9,65.184
9,47.308
9,0.0
9,113.884
9,73.421
9,0.0
9,45.113
9,66.132
9,57.335
9,78.062
9,0.0
9,75.463
9,67.597
9,79.539
9,69.867
9,63.546
9,67.67
9,95.189
9,46.487
9,75.522
9,87.149
9,63.159
9,67.989
9,66.32
9,65.466
9,84.652
9,68.975
9,64.173
9,71.11
9,96.719
9,93.842
9,62.528
9,68.748
9,100.294
9,97.967
9,70.728
9,67.597
9,67.379
9,73.512
9,68.895
9,68.958
9,81.276
9,86.944
9,57.048
9,88.297
9,88.854
9,92.643
9,69.931
9,57.753
9,70.035
9,67.213
9,87.373
9,59.521
9,104.273
9,65.403
9,70.797
9,0.0
9,63.48
9,86.584
9,71.836
9,67.356
9,0.0
9,76.715
9,67.187
9,68.706
9,72.118
9,62.247
9,47.606
9,0.0
9,78.137
9,0.0
9,46.764
9,70.599
9,65.158
9,63.706
9,63.468
9,0.0
9,90.757
9,68.434
9,70.446
9,63.438
9,66.065
9,67.736
9,61.108
9,68.051
9,70.584
9,0.0
9,0.0
9,83.228
9,69.578
9,79.535
9,63.355
9,64.265
9,44.079
9,0.0
9,91.469
9,0.0
9,64.889
9,80.472
9,101.375
9,98.687
9,73.167
9,95.841
9,96.139
9,94.451
9,63.505
9,68.358
9,93.909
9,85.753
9,0.0
9,70.0
9,68.637
9,0.0
9,70.68
9,79.87
9,0.0
9,59.064
9,73.115
9,61.9
9,65.541
9,62.411
9,96.445
9,99.282
9,68.839
9,81.765
9,43.445
9,74.126
9,61.14
9,68.557
9,74.256
9,73.964
9,75.819
9,69.026
9,69.737
9,64.994
9,0.0
9,64.989
9,0.0
9,62.464
9,75.172
9,73.112
9,90.031
9,48.69
9,0.0
9,60.537
9,73.917
9,0.0
9,76.241
9,100.401
9,65.572
9,69.673
9,71.45
9,99.696
9,66.522
9,48.18
9,65.906
9,41.911
9,64.222
9,66.321
9,66.028
9,74.764
9,62.458
9,57.071
9,74.392
9,68.079
9,61.51
9,98.871
9,70.324
9,75.679
9,0.0
9,82.574
9,70.633
9,0.0
9,88.852
9,70.334
9,0.0
9,0.0
10,76.412
10,82.931
10,95.215
10,62.594
10,63.348
10,65.943
10,0.0
10,102.278
10,49.795
10,0.0
10,71.168
10,0.0
10,56.976
10,77.711
10,67.21
10,82.649
10,78.885
10,61.327
10,102.881
10,67.573
10,71.155
10,46.615
10,71.079
10,0.0
10,113.944
10,72.083
10,77.786
10,81.58
10,68.164
10,67.427
10,58.492
10,69.646
10,71.658
10,86.743
10,71.203
10,72.2
10,65.552
10,70.979
10,61.251
10,69.032
10,67.516
10,0.0
10,78.211
10,66.402
10,70.548
10,59.723
10,67.706
10,72.686
10,62.532
10,91.359
10,72.281
10,51.974
10,67.923
10,63.932
10,39.538
10,63.971
10,76.08
10,0.0
10,76.021
10,93.131
10,91.298
10,67.788
10,0.0
10,64.141
10,72.644
10,70.008
10,46.201
10,68.508
10,79.263
10,67.905
10,67.301
10,40.787
10,75.867
10,64.553
10,76.194
10,43.692
10,87.424
10,89.304
10,66.131
10,0.0
10,67.429
10,65.815
10,68.19
10,67.703
10,104.326
10,65.277
10,84.419
10,65.376
10,72.79
10,71.49
10,61.617
10,61.389
10,69.599
10,44.882
10,0.0
10,58.726
10,66.579
10,61.849
10,67.04
10,67.58
10,64.982
10,66.747
10,42.702
10,78.719
10,65.427
10,62.524
10,60.992
10,58.235
10,0.0
10,0.0
10,68.593
10,65.268
10,100.404
10,57.725
10,65.655
10,68.569
10,64.323
10,89.587
10,58.267
10,65.357
10,63.268
10,99.257
10,91.495
10,71.354
10,73.299
10,64.97
10,91.072
10,62.107
10,69.302
10,95.043
10,0.0
10,81.557
10,70.712
10,64.628
10,69.174
10,74.104
10,91.694
10,70.157
10,76.674
10,69.493
10,63.153
10,70.882
10,66.153
10,0.0
10,71.254
10,70.772
10,64.501
10,59.706
10,71.597
10,0.0
10,69.619
10,64.765
10,64.125
10,81.845
10,85.991
10,57.627
10,63.755
10,63.675
10,73.347
10,86.372
10,63.156
10,93.61
10,99.681
10,78.072
10,93.752
10,73.066
10,0.0
10,62.034
10,63.621
10,67.895
10,100.269
10,70.498
10,61.416
10,74.317
10,105.737
10,69.783
10,74.114
10,66.654
10,70.982
10,0.0
10,92.788
10,68.92
10,68.788
10,0.0
10,63.705
10,62.606
10,0.0
10,77.036
10,0.0
10,60.32
10,0.0
10,44.459
10,103.715
10,62.578
10,65.244
10,68.376
10,62.674
10,59.452
10,64.013
10,73.627
10,66.583
10,41.983
10,80.238
10,99.118
10,64.156
10,46.305
10,65.973
10,93.365
10,99.149
10,72.499
10,63.009
10,44.524
10,65.065
10,73.182
10,62.937
10,69.54
10,69.275
10,63.354
10,59.476
10,64.358
10,66.037
10,0.0
10,88.098
10,60.013
10,65.056
10,75.445
10,62.019
10,89.321
10,69.658
10,71.198
10,70.544
10,84.429
10,80.912
10,75.923
10,0.0
10,65.5
10,62.349
10,86.449
10,61.002
10,72.961
10,75.235
10,64.355
10,68.484
10,45.187
10,63.438
10,69.028
10,41.239
10,68.54
10,63.884
10,60.829
10,87.163
10,71.891
10,82.297
10,70.919
10,67.234
10,80.202
10,65.519
10,66.646
10,55.469
10,60.217
10,85.784
10,0.0
10,70.94
10,64.435
10,69.209
10,89.4
10,81.494
10,64.795
10,60.751
10,76.341
10,0.0
10,109.992
10,0.0
10,73.2
10,72.38
10,74.497
10,0.0
10,57.604
10,66.155
10,72.286
10,64.586
10,67.93
10,64.564
10,94.13
10,0.0
10,66.035
10,66.583
10,67.401
10,77.299
10,69.753
10,37.847
10,47.235
10,63.943
10,65.578
10,65.606
10,110.827
10,66.857
10,64.242
10,71.016
10,70.166
10,0.0
10,97.353
10,67.81
10,64.349
10,58.71
10,82.132
11,0.0
11,76.496
11,71.794
11,65.399
11,91.107
11,64.074
11,73.62
11,64.159
11,63.594
11,90.192
11,60.552
11,87.804
11,64.277
11,69.807
11,74.005
11,0.0
11,41.833
11,65.732
11,106.892
11,75.85
11,65.674
11,59.144
11,65.04
11,74.14
11,88.274
11,70.693
11,0.0
11,100.548
11,67.32
11,58.303
11,58.795
11,69.491
11,66.239
11,77.59
11,68.653
11,85.713
11,67.965
11,85.221
11,61.886
11,67.535
11,81.972
11,71.702
11,77.681
11,65.591
11,75.029
11,59.899
11,0.0
11,0.0
11,72.24
11,65.801
11,63.078
11,60.282
11,0.0
11,0.0
11,96.869
11,75.599
11,64.409
11,67.884
11,60.578
11,68.419
11,65.428
11,67.973
11,62.259
11,63.617
11,89.674
11,67.076
11,68.369
11,67.249
11,61.25
11,74.942
11,101.116
11,69.257
11,85.299
11,72.267
11,98.262
11,74.167
11,95.819
11,44.042
11,70.214
11,57.851
11,65.514
11,76.363
11,61.391
11,59.091
11,87.045
11,66.127
11,71.866
11,0.0
11,67.537
11,75.215
11,70.97
11,97.166
11,58.849
11,74.169
11,64.294
11,81.622
11,91.796
11,103.451
11,62.744
11,65.791
11,84.358
11,60.03
11,61.159
11,88.317
11,69.158
11,62.264
11,65.501
11,63.774
11,44.685
11,0.0
11,70.564
11,0.0
11,65.784
11,57.071
11,63.633
11,76.994
11,67.935
11,79.639
11,0.0
11,66.832
11,68.218
11,66.412
11,69.421
11,64.363
11,0.0
11,67.865
11,63.665
11,64.481
11,0.0
11,65.899
11,55.475
11,68.009
11,0.0
11,69.167
11,64.63
11,66.094
11,64.359
11,90.989
11,67.602
11,60.172
11,86.161
11,92.023
11,67.274
11,61.334
11,66.521
11,79.577
11,64.907
11,71.766
11,0.0
11,39.285
11,68.788
11,0.0
11,45.322
11,65.906
11,68.525
11,59.383
11,70.988
11,81.639
11,69.76
11,65.72
11,61.337
11,0.0
11,83.155
11,70.894
11,67.757
11,81.58
11,66.092
11,76.755
11,66.191
11,67.476
11,64.531
11,93.788
11,70.977
11,67.161
11,73.459
11,61.045
11,69.143
11,63.595
11,68.799
11,90.532
11,63.396
11,66.792
11,81.571
11,50.503
11,70.492
11,0.0
11,43.209
11,59.128
11,0.0
11,58.678
11,0.0
11,92.91
11,61.984
11,0.0
11,71.603
11,58.909
11,77.972
11,60.217
11,76.829
11,89.406
11,74.046
11,63.048
11,70.638
11,62.995
11,55.19
11,100.824
11,61.208
11,76.248
11,88.21
11,0.0
11,64.214
11,83.023
11,83.645
11,92.083
11,73.855
11,62.6
11,81.826
11,69.106
11,70.861
11,59.998
11,40.564
11,106.723
11,67.339
11,65.746
11,60.505
11,59.899
11,59.644
11,72.908
11,0.0
11,55.011
11,69.065
11,57.551
11,83.251
11,54.68
11,67.011
11,68.005
11,69.848
11,73.477
11,62.299
11,65.507
11,69.931
11,68.315
11,62.187
11,72.478
11,59.425
11,68.769
11,63.014
11,97.462
11,0.0
11,64.109
11,75.867
11,69.709
11,73.723
11,78.657
11,90.011
11,59.778
11,64.494
11,73.33
11,68.183
11,90.254
11,0.0
11,71.015
11,64.862
11,76.172
11,62.624
11,60.8
11,66.415
11,70.515
11,71.476
11,90.025
11,76.545
11,66.957
11,65.609
11,92.93
11,61.492
11,72.567
11,73.562
11,0.0
11,109.914
11,69.465
11,63.514
11,90.409
11,70.189
11,93.064
12,77.769
12,66.075
12,70.701
12,75.016
12,101.433
12,60.323
12,64.603
12,72.997
12,66.556
12,91.379
12,77.283
12,72.025
12,66.828
12,59.322
12,47.904
12,66.946
12,66.043
12,0.0
12,0.0
12,63.987
12,70.947
12,91.512
12,109.631
12,63.928
12,91.533
12,0.0
12,71.601
12,71.587
12,78.51
12,0.0
12,65.72
12,56.296
12,90.056
12,71.253
12,69.451
12,72.479
12,68.298
12,75.192
12,46.442
12,0.0
12,0.0
12,79.105
12,70.517
12,0.0
12,63.322
12,72.986
12,70.382
12,59.957
12,76.037
12,63.646
12,76.634
12,0.0
12,0.0
12,74.183
12,73.606
12,0.0
12,68.17
12,82.343
12,44.717
12,88.645
12,47.317
12,69.492
12,92.454
12,0.0
12,67.861
12,71.191
12,92.33
12,63.91
12,84.121
12,68.653
12,81.046
12,72.814
12,70.171
12,63.866
12,69.903
12,81.27
12,71.612
12,81.63
12,66.928
12,68.239
12,0.0
12,72.251
12,73.858
12,81.767
12,66.235
12,62.481
12,71.674
12,67.642
12,67.609
12,56.804
12,66.77
12,0.0
12,60.112
12,68.788
12,63.635
12,0.0
12,81.293
12,42.848
12,86.554
12,65.302
12,0.0
12,96.413
12,0.0
12,75.176
12,65.62
12,70.606
12,71.95
12,65.682
12,76.056
12,71.056
12,0.0
12,70.777
12,69.187
12,87.367
12,75.457
12,71.884
12,58.854
12,0.0
12,77.265
12,73.115
12,69.436
12,99.814
12,96.694
12,58.52
12,74.167
12,75.246
12,48.068
12,77.362
12,0.0
12,60.647
12,0.0
12,67.941
12,72.37
12,75.399
12,0.0
12,0.0
12,61.44
12,64.981
12,70.303
12,62.07
12,65.949
12,65.185
12,53.078
12,59.0
12,67.165
12,63.876
12,63.123
12,0.0
12,45.874
12,65.682
12,66.391
12,72.347
12,0.0
12,0.0
12,82.44
12,93.604
12,74.163
12,99.289
12,0.0
12,70.795
12,65.268
12,69.466
12,65.477
12,61.373
12,81.599
12,58.483
12,72.966
12,71.295
12,92.667
12,69.219
12,62.558
12,68.255
12,0.0
12,64.298
12,72.336
12,94.94
12,0.0
12,63.628
12,65.568
12,67.111
12,65.219
12,41.881
12,69.605
12,71.553
12,72.004
12,96.653
12,79.789
12,70.848
12,70.825
12,69.757
12,99.877
12,82.771
12,86.507
12,98.809
12,89.037
12,64.418
12,68.928
12,74.008
12,83.086
12,77.869
12,82.137
12,66.74
12,75.229
12,67.474
12,72.379
12,60.369
12,65.136
12,68.194
12,59.763
12,61.087
12,97.171
12,66.1
12,65.045
12,65.34
12,108.076
12,72.367
12,70.619
12,66.923
12,59.582
12,67.433
12,65.786
12,58.836
12,77.006
12,72.04
12,95.064
12,58.459
12,73.413
12,65.661
12,85.398
12,69.479
12,68.206
12,0.0
12,66.642
12,72.992
12,47.72
12,0.0
12,90.723
12,73.786
12,46.011
12,61.166
12,69.693
12,67.489
12,75.34
12,42.089
12,107.276
12,64.159
12,64.876
12,81.211
12,68.983
12,97.376
12,63.971
12,49.447
12,0.0
12,62.338
12,39.589
12,93.315
12,61.078
12,49.428
12,0.0
12,66.335
12,95.481
12,70.362
12,63.197
12,66.419
12,62.417
12,65.047
12,66.75
12,70.087
12,65.002
12,72.283
12,76.038
12,85.603
12,64.523
12,72.013
12,65.866
12,64.901
12,61.275
12,70.585
12,0.0
12,73.181
12,66.658
12,70.496
12,81.503
12,85.17
12,67.688
12,65.927
12,58.352
12,96.16
12,66.28
12,0.0
12,68.974
12,57.181
12,97.541
12,60.333
12,68.107
12,63.237
12,68.456
12,70.197
12,102.228
12,58.777
12,62.892
12,97.983
12,68.378
12,61.157
12,76.433
12,90.493
12,68.543
12,0.0
12,77.768
12,74.623
12,63.692
12,0.0
12,65.97
12,67.842
12,76.002
12,71.978
12,58.798
12,70.006
13,70.395
13,69.8
13,64.072
13,71.601
13,84.834
13,62.384
13,58.745
13,0.0
13,66.613
13,71.197
13,65.472
13,61.991
13,67.425
13,82.848
13,67.017
13,106.626
13,66.295
13,74.592
13,65.808
13,52.553
13,62.051
13,61.025
13,68.602
13,47.186
13,0.0
13,70.463
13,68.294
13,101.56
13,68.769
13,0.0
13,72.069
13,65.674
13,64.984
13,65.957
13,75.225
13,57.329
13,61.289
13,61.794
13,86.122
13,70.108
13,63.243
13,65.262
13,70.759
13,47.907
13,0.0
13,58.999
13,0.0
13,47.754
13,70.935
13,73.132
13,44.528
13,68.181
13,71.026
13,67.805
13,59.388
13,62.049
13,0.0
13,66.789
13,64.545
13,69.7
13,86.066
13,82.376
13,42.719
13,86.064
13,65.514
13,67.293
13,63.233
13,64.153
13,70.265
13,62.817
13,68.786
13,65.778
13,84.549
13,76.584
13,77.307
13,49.608
13,71.666
13,43.109
13,98.642
13,62.925
13,0.0
13,85.528
13,72.709
13,65.002
13,68.734
13,68.219
13,67.076
13,66.159
13,68.373
13,94.768
13,85.102
13,61.248
13,68.554
13,61.941
13,42.101
13,97.746
13,91.791
13,103.121
13,72.181
13,67.097
13,71.498
13,61.702
13,66.223
13,67.27
13,65.532
13,71.151
13,0.0
13,68.705
13,57.684
13,94.608
13,72.742
13,67.095
13,70.341
13,72.932
13,65.004
13,73.486
13,0.0
13,68.772
13,63.991
13,65.15
13,68.475
13,65.593
13,69.4
13,67.3
13,72.681
13,66.904
13,99.197
13,59.939
13,82.036
13,68.523
13,85.047
13,67.041
13,66.624
13,66.514
13,59.97
13,67.898
13,75.502
13,67.488
13,67.442
13,76.057
13,79.866
13,62.741
13,76.557
13,66.666
13,61.555
13,71.147
13,60.996
13,66.252
13,43.895
13,45.032
13,60.82
13,0.0
13,70.922
13,85.788
13,62.005
13,0.0
13,70.937
13,95.376
13,70.265
13,73.341
13,69.361
13,92.625
13,58.978
13,68.796
13,85.153
13,75.759
13,65.218
13,75.962
13,66.739
13,88.255
13,72.508
13,0.0
13,77.46
13,76.669
13,97.493
13,64.513
13,75.045
13,0.0
13,67.439
13,92.933
13,108.26
13,0.0
13,69.43
13,61.617
13,64.609
13,87.42
13,108.711
13,81.491
13,0.0
13,69.717
13,68.007
13,71.204
13,68.135
13,63.562
13,63.141
13,63.683
13,67.528
13,72.371
13,61.252
13,67.946
13,73.547
13,57.58
13,67.272
13,99.91
13,65.99
13,64.484
13,78.055
13,81.386
13,71.727
13,67.263
13,0.0
13,0.0
13,68.551
13,59.496
13,0.0
13,57.96
13,61.278
13,94.498
13,82.798
13,78.743
13,72.234
13,90.55
13,65.664
13,68.938
13,81.404
13,63.047
13,64.067
13,101.634
13,72.844
13,61.07
13,76.255
13,0.0
13,67.342
13,65.019
13,76.071
13,79.201
13,67.598
13,66.826
13,39.912
13,66.065
13,73.252
13,0.0
13,85.704
13,60.994
13,74.0
13,72.302
13,58.307
13,0.0
13,47.694
13,100.1
13,60.842
13,63.371
13,61.242
13,70.955
13,0.0
13,67.59
13,73.083
13,92.321
13,68.475
13,70.187
13,0.0
13,65.101
13,67.349
13,66.046
13,0.0
13,65.588
13,74.246
13,67.622
13,75.301
13,57.742
13,66.116
13,64.141
13,75.976
13,0.0
13,77.955
13,73.066
13,72.196
13,66.082
13,65.005
13,44.162
13,89.965
13,63.744
13,68.195
13,67.762
13,67.885
13,74.795
13,74.202
13,69.689
13,93.255
13,0.0
13,73.952
13,67.776
13,64.716
13,67.663
13,69.052
13,61.864
13,76.359
13,84.681
13,75.527
13,0.0
14,59.643
14,62.838
14,71.332
14,65.431
14,69.804
14,74.777
14,67.561
14,67.036
14,72.339
14,69.495
14,68.215
14,58.87
14,0.0
14,72.42
14,76.146
14,59.734
14,0.0
14,70.83
14,73.529
14,62.816
14,71.159
14,73.773
14,70.294
14,66.718
14,63.603
14,64.241
14,68.19
14,71.139
14,45.159
14,71.826
14,60.197
14,73.456
14,81.054
14,89.363
14,66.4
14,88.726
14,68.013
14,87.022
14,57.825
14,66.753
14,62.603
14,45.49
14,74.07
14,62.756
14,76.266
14,86.348
14,63.298
14,96.872
14,65.111
14,67.277
14,67.615
14,70.625
14,67.128
14,66.577
14,43.829
14,95.161
14,84.72
14,74.265
14,67.671
14,0.0
14,73.191
14,65.153
14,75.158
14,71.64
14,71.008
14,64.48
14,61.993
14,63.612
14,101.616
14,61.557
14,0.0
14,77.444
14,72.926
14,90.386
14,0.0
14,73.432
14,58.043
14,64.003
14,94.146
14,84.326
14,70.683
14,80.037
14,76.198
14,79.632
14,43.276
14,77.939
14,65.368
14,67.049
14,69.973
14,68.208
14,106.735
14,77.4
14,70.712
14,60.612
14,107.001
14,50.219
14,67.926
14,59.381
14,59.199
14,61.896
14,67.456
14,106.393
14,72.894
14,73.81
14,70.733
14,45.955
14,92.883
14,80.031
14,62.836
14,0.0
14,0.0
14,83.793
14,64.026
14,67.445
14,67.118
14,101.903
14,72.687
14,69.684
14,0.0
14,69.506
14,47.158
14,76.599
14,64.578
14,79.762
14,0.0
14,72.597
14,70.764
14,65.876
14,67.167
14,71.865
14,114.262
14,66.694
14,71.038
14,66.629
14,107.142
14,75.933
14,65.849
14,0.0
14,109.669
14,67.304
14,72.876
14,72.736
14,52.729
14,83.583
14,68.111
14,85.81
14,63.922
14,101.215
14,85.433
14,69.195
14,72.608
14,74.682
14,0.0
14,82.748
14,85.495
14,77.932
14,68.895
14,61.242
14,62.611
14,0.0
14,0.0
14,67.939
14,0.0
14,68.377
14,73.391
14,69.541
14,119.43
14,71.122
14,68.709
14,69.007
14,0.0
14,102.107
14,67.414
14,65.438
14,64.493
14,77.055
14,63.408
14,71.814
14,0.0
14,57.185
14,74.056
14,98.641
14,61.541
14,109.435
14,63.702
14,70.818
14,72.69
14,71.321
14,61.071
14,64.973
14,43.82
14,57.954
14,69.821
14,0.0
14,46.827
14,69.372
14,72.006
14,98.459
14,86.579
14,0.0
14,65.92
14,69.072
14,73.914
14,67.89
14,90.441
14,58.321
14,69.407
14,74.328
14,88.901
14,66.58
14,65.622
14,0.0
14,70.997
14,70.651
14,56.291
14,66.12
14,58.972
14,63.646
14,0.0
14,0.0
14,74.672
14,70.068
14,58.667
14,75.76
14,65.031
14,77.713
14,67.651
14,67.091
14,0.0
14,62.556
14,107.649
14,81.461
14,58.597
14,75.014
14,71.381
14,65.08
14,65.21
14,69.877
14,79.44
14,62.25
14,83.832
14,60.76
14,0.0
14,42.099
14,73.408
14,62.46
14,93.599
14,64.054
14,60.489
14,73.944
14,0.0
14,61.947
14,56.272
14,68.477
14,66.373
14,68.978
14,64.706
14,86.879
14,102.289
14,69.805
14,66.178
14,63.629
14,0.0
14,69.96
14,62.135
14,70.288
14,89.116
14,69.49
14,75.764
14,63.147
14,67.116
14,91.598
14,61.404
14,0.0
14,61.614
14,69.843
14,55.605
14,70.85
14,68.382
14,0.0
14,69.756
14,66.57
14,70.445
14,77.634
14,63.035
14,0.0
14,64.855
14,62.121
14,63.82
14,86.891
14,0.0
14,74.452
14,74.079
14,109.288
14,67.733
14,68.542
14,65.163
14,73.271
14,59.872
14,65.703
14,101.931
14,0.0
14,0.0
14,73.751
14,62.831
14,0.0
14,93.63
14,72.789
14,86.416
14,61.375
14,62.071
14,67.649
14,63.826
14,60.504
14,64.69
14,0.0
14,60.355
14,91.247
14,65.65
14,60.231
14,67.34
14,69.355
14,87.667
14,46.264
15,63.268
15,70.54
15,0.0
15,64.13
15,74.669
15,62.076
15,65.682
15,77.564
15,99.585
15,67.28
15,0.0
15,65.797
15,63.462
15,65.542
15,68.314
15,74.975
15,81.977
15,84.954
15,117.219
15,71.722
15,101.017
15,69.96
15,100.729
15,0.0
15,81.466
15,66.334
15,74.879
15,65.821
15,61.894
15,67.566
15,63.656
15,68.594
15,73.986
15,81.254
15,59.945
15,38.841
15,61.596
15,59.886
15,68.972
15,70.355
15,96.286
15,64.636
15,101.169
15,0.0
15,71.249
15,69.851
15,63.307
15,63.788
15,63.994
15,81.242
15,66.424
15,75.211
15,65.001
15,95.43
15,94.097
15,64.515
15,70.592
15,74.778
15,0.0
15,61.843
15,71.937
15,66.523
15,95.463
15,63.852
15,97.037
15,97.534
15,91.338
15,46.732
15,61.355
15,46.648
15,64.2
15,103.621
15,65.678
15,59.769
15,74.121
15,67.844
15,71.061
15,0.0
15,85.958
15,90.018
15,81.052
15,70.099
15,71.047
15,66.797
15,93.857
15,63.451
15,71.149
15,49.176
15,71.55
15,42.825
15,62.72
15,79.088
15,74.071
15,71.066
15,104.679
15,67.349
15,70.969
15,73.333
15,66.048
15,69.721
15,72.7
15,79.811
15,65.569
15,72.576
15,68.467
15,0.0
15,67.798
15,63.382
15,67.318
15,68.469
15,66.542
15,70.534
15,0.0
15,72.312
15,91.443
15,71.663
15,82.04
15,0.0
15,68.459
15,56.982
15,74.974
15,71.106
15,69.098
15,100.485
15,0.0
15,62.571
15,65.029
15,68.919
15,67.206
15,87.791
15,66.532
15,71.223
15,0.0
15,80.001
15,78.468
15,73.191
15,65.001
15,70.732
15,0.0
15,79.056
15,43.048
15,65.867
15,69.301
15,70.207
15,0.0
15,0.0
15,62.497
15,63.225
15,61.5
15,70.223
15,60.419
